transaction_id,account_id,transaction_date,channel,merchant,amount,is_fraud
TXN0002334,ACC000791,2025-07-01 11:03:37,ATM,Amazon,11120.92,0
TXN0002335,ACC000422,2025-09-04 10:23:37,ATM,ATM Withdrawal,28694.37,0
TXN0002336,ACC000691,2025-07-03 01:04:37,ATM,Swiggy,9054.38,0
TXN0002337,ACC000357,2025-10-27 04:13:37,POS,Netflix,14349.58,0
TXN0002338,ACC000484,2025-09-04 19:53:37,ONLINE,ATM Withdrawal,6619.02,0
TXN0002339,ACC000520,2025-09-05 10:03:37,MOBILE_APP,Amazon,7075.25,0
TXN0002340,ACC000332,2025-10-05 05:23:37,MOBILE_APP,Amazon,6816.38,0
TXN0002341,ACC000256,2025-07-09 12:58:37,POS,Flipkart,3138.59,0
TXN0002342,ACC000326,2025-07-28 02:21:37,ONLINE,Amazon,17597.7,0
TXN0002343,ACC000150,2025-08-18 20:43:37,POS,Flipkart,2329.55,0
TXN0002344,ACC000664,2025-10-30 10:12:37,ONLINE,Flipkart,33774.97,0
TXN0002345,ACC000329,2025-09-22 13:10:37,ATM,Flipkart,40545.27,0
TXN0002346,ACC000663,2025-11-14 16:51:37,POS,ATM Withdrawal,47237.2,0
TXN0002347,ACC000356,2025-07-25 02:41:37,MOBILE_APP,Netflix,17144.23,0
TXN0002348,ACC000095,2025-10-29 01:19:37,MOBILE_APP,Swiggy,4347.28,0
TXN0002349,ACC000607,2025-08-21 09:12:37,MOBILE_APP,Netflix,10455.48,0
TXN0002350,ACC000563,2025-11-14 13:35:37,ONLINE,ATM Withdrawal,38962.13,0
TXN0002351,ACC000192,2025-08-20 00:58:37,POS,ATM Withdrawal,19660.99,0
TXN0002352,ACC000086,2025-08-26 14:20:37,ATM,Amazon,7871.05,0
TXN0002353,ACC000364,2025-09-04 17:18:37,ATM,Amazon,12785.55,0
TXN0002354,ACC000477,2025-09-03 11:52:37,ONLINE,Flipkart,6524.64,0
TXN0002355,ACC000759,2025-10-06 07:25:37,ONLINE,Flipkart,20237.48,0
TXN0002356,ACC000228,2025-09-23 02:40:37,MOBILE_APP,Flipkart,42332.62,0
TXN0002357,ACC000403,2025-10-19 15:54:37,MOBILE_APP,Swiggy,3480.47,0
TXN0002358,ACC000116,2025-08-31 20:34:37,ATM,Amazon,4181.51,0
TXN0002359,ACC000507,2025-09-27 20:00:37,MOBILE_APP,Netflix,8746.32,0
TXN0002360,ACC000268,2025-07-04 19:33:37,MOBILE_APP,Swiggy,31041.36,0
TXN0002361,ACC000643,2025-09-10 10:16:37,ATM,Netflix,40159.39,0
TXN0002362,ACC000145,2025-08-10 06:38:37,ATM,Amazon,9398.86,0
TXN0002363,ACC000768,2025-09-04 12:48:37,POS,Amazon,40677.32,0
TXN0002364,ACC000400,2025-10-08 17:06:37,ATM,ATM Withdrawal,43908.45,0
TXN0002365,ACC000567,2025-10-08 18:36:37,POS,Swiggy,8358.61,0
TXN0002366,ACC000100,2025-07-12 12:50:37,ONLINE,Flipkart,12722.34,0
TXN0002367,ACC000397,2025-08-11 12:14:37,ONLINE,Swiggy,41144.03,0
TXN0002368,ACC000546,2025-08-20 21:33:37,ONLINE,Netflix,12138.65,0
TXN0002369,ACC000289,2025-08-29 10:36:37,ATM,ATM Withdrawal,27236.37,0
TXN0002370,ACC000064,2025-09-11 06:10:37,ONLINE,Swiggy,13155.99,0
TXN0002371,ACC000380,2025-10-08 05:27:37,MOBILE_APP,ATM Withdrawal,35934.84,0
TXN0002372,ACC000308,2025-07-17 13:25:37,ATM,Netflix,4689.25,0
TXN0002373,ACC000556,2025-07-09 12:56:37,POS,ATM Withdrawal,293.19,0
TXN0002374,ACC000373,2025-07-05 10:00:37,POS,Netflix,46835.14,1
TXN0002375,ACC000626,2025-10-15 21:23:37,ONLINE,Netflix,32390.87,0
TXN0002376,ACC000223,2025-09-10 04:13:37,ONLINE,Swiggy,23814.28,0
TXN0002377,ACC000591,2025-09-11 17:58:37,POS,Netflix,21004.49,0
TXN0002378,ACC000205,2025-08-20 08:15:37,MOBILE_APP,ATM Withdrawal,15611.74,0
TXN0002379,ACC000068,2025-08-22 02:08:37,ONLINE,Swiggy,8759.64,0
TXN0002380,ACC000384,2025-10-12 01:01:37,ONLINE,ATM Withdrawal,20291.13,0
TXN0002381,ACC000033,2025-09-23 04:21:37,MOBILE_APP,Swiggy,10148.68,0
TXN0002382,ACC000133,2025-09-22 10:20:37,POS,Amazon,33526.19,0
TXN0002383,ACC000226,2025-10-14 22:31:37,MOBILE_APP,ATM Withdrawal,37772.48,0
TXN0002384,ACC000018,2025-07-01 13:59:37,MOBILE_APP,Flipkart,48499.31,0
TXN0002385,ACC000536,2025-10-02 17:26:37,MOBILE_APP,Flipkart,17688.7,0
TXN0002386,ACC000022,2025-07-08 20:22:37,ATM,ATM Withdrawal,45870.28,0
TXN0002387,ACC000228,2025-09-09 04:32:37,MOBILE_APP,Flipkart,1743.82,0
TXN0002388,ACC000005,2025-07-24 21:03:37,ONLINE,Amazon,11880.31,0
TXN0002389,ACC000393,2025-10-07 00:17:37,ONLINE,Amazon,7018.47,0
TXN0002390,ACC000577,2025-09-02 00:41:37,ONLINE,ATM Withdrawal,17634.44,0
TXN0002391,ACC000539,2025-10-01 05:39:37,POS,Amazon,15591.79,0
TXN0002392,ACC000144,2025-10-06 17:27:37,ONLINE,Flipkart,38663.67,1
TXN0002393,ACC000232,2025-08-26 12:42:37,POS,Netflix,1881.52,0
TXN0002394,ACC000009,2025-08-23 14:55:37,POS,ATM Withdrawal,24761.99,0
TXN0002395,ACC000053,2025-08-28 03:18:37,POS,Flipkart,18652.97,0
TXN0002396,ACC000089,2025-07-27 05:22:37,POS,Netflix,22807.59,0
TXN0002397,ACC000118,2025-08-01 05:02:37,ONLINE,Netflix,44600.65,1
TXN0002398,ACC000421,2025-10-29 14:45:37,POS,Swiggy,44911.35,0
TXN0002399,ACC000067,2025-11-04 09:36:37,POS,Flipkart,687.42,0
TXN0002400,ACC000143,2025-09-12 13:30:37,MOBILE_APP,Amazon,35041.17,0
TXN0002401,ACC000547,2025-10-24 07:07:37,MOBILE_APP,Amazon,45877.83,0
TXN0002402,ACC000675,2025-08-09 19:48:37,ATM,Amazon,33253.95,0
TXN0002403,ACC000149,2025-10-18 21:36:37,ONLINE,Amazon,20043.61,0
TXN0002404,ACC000137,2025-09-22 03:16:37,ONLINE,Swiggy,22184.74,0
TXN0002405,ACC000563,2025-11-03 13:24:37,POS,Swiggy,38931.84,0
TXN0002406,ACC000489,2025-07-06 21:35:37,MOBILE_APP,Flipkart,28121.37,0
TXN0002407,ACC000083,2025-10-15 16:19:37,MOBILE_APP,Amazon,21414.87,0
TXN0002408,ACC000190,2025-11-01 11:47:37,ONLINE,Amazon,49440.9,0
TXN0002409,ACC000277,2025-08-24 15:51:37,MOBILE_APP,Netflix,7370.24,0
TXN0002410,ACC000040,2025-10-20 00:14:37,ATM,Flipkart,6308.13,0
TXN0002411,ACC000081,2025-07-17 11:12:37,ATM,Amazon,20122.51,0
TXN0002412,ACC000043,2025-09-13 19:23:37,ATM,ATM Withdrawal,19519.71,0
TXN0002413,ACC000385,2025-08-14 03:58:37,ONLINE,Amazon,18250.18,0
TXN0002414,ACC000687,2025-10-05 00:51:37,ONLINE,Amazon,46077.34,0
TXN0002415,ACC000284,2025-11-02 13:30:37,MOBILE_APP,Swiggy,1370.12,0
TXN0002416,ACC000037,2025-10-18 00:17:37,ATM,Amazon,29147.22,0
TXN0002417,ACC000032,2025-06-30 14:27:37,POS,ATM Withdrawal,45651.75,0
TXN0002418,ACC000051,2025-10-06 15:54:37,MOBILE_APP,Flipkart,49108.18,1
TXN0002419,ACC000481,2025-09-19 15:49:37,POS,Swiggy,37653.65,0
TXN0002420,ACC000296,2025-10-11 16:19:37,POS,ATM Withdrawal,46061.19,0
TXN0002421,ACC000405,2025-07-20 23:17:37,ATM,Flipkart,14247.75,0
TXN0002422,ACC000201,2025-09-06 15:40:37,POS,Swiggy,47499.3,1
TXN0002423,ACC000716,2025-08-20 15:37:37,MOBILE_APP,Netflix,19539.91,0
TXN0002424,ACC000795,2025-09-11 01:00:37,ONLINE,Flipkart,18916.37,0
TXN0002425,ACC000695,2025-10-24 05:29:37,ATM,Netflix,24376.0,0
TXN0002426,ACC000181,2025-07-14 03:50:37,ONLINE,Swiggy,18258.43,0
TXN0002427,ACC000191,2025-10-14 21:18:37,MOBILE_APP,Amazon,24432.55,0
TXN0002428,ACC000667,2025-11-06 15:55:37,ONLINE,Flipkart,41748.39,0
TXN0002429,ACC000534,2025-10-29 23:05:37,MOBILE_APP,Amazon,19250.85,0
TXN0002430,ACC000186,2025-09-27 22:05:37,POS,Flipkart,43640.68,0
TXN0002431,ACC000704,2025-11-01 06:26:37,POS,Amazon,12597.38,0
TXN0002432,ACC000229,2025-07-22 11:22:37,POS,Amazon,21058.75,0
TXN0002433,ACC000319,2025-08-26 21:16:37,ONLINE,Flipkart,3242.02,0
TXN0002434,ACC000705,2025-10-16 21:26:37,MOBILE_APP,Flipkart,1664.36,0
TXN0002435,ACC000710,2025-10-09 15:15:37,POS,Flipkart,29149.13,0
TXN0002436,ACC000628,2025-10-19 05:15:37,ONLINE,Swiggy,17258.25,0
TXN0002437,ACC000197,2025-07-19 17:42:37,POS,ATM Withdrawal,10744.15,0
TXN0002438,ACC000482,2025-06-30 23:06:37,POS,Amazon,20345.64,0
TXN0002439,ACC000281,2025-11-13 00:20:37,ATM,ATM Withdrawal,922.13,0
TXN0002440,ACC000749,2025-07-21 09:02:37,ATM,ATM Withdrawal,11356.65,0
TXN0002441,ACC000708,2025-07-01 19:59:37,POS,Netflix,8666.06,0
TXN0002442,ACC000408,2025-10-09 19:50:37,ONLINE,Netflix,40816.2,0
TXN0002443,ACC000371,2025-10-16 07:43:37,ONLINE,Amazon,38119.08,0
TXN0002444,ACC000193,2025-07-18 02:10:37,ONLINE,Swiggy,25084.89,0
TXN0002445,ACC000091,2025-08-25 05:45:37,MOBILE_APP,ATM Withdrawal,20983.59,0
TXN0002446,ACC000796,2025-09-29 17:49:37,POS,ATM Withdrawal,23341.62,0
TXN0002447,ACC000138,2025-09-19 20:35:37,ATM,Swiggy,42493.61,0
TXN0002448,ACC000757,2025-10-27 23:18:37,MOBILE_APP,Amazon,44283.42,0
TXN0002449,ACC000094,2025-09-10 04:55:37,POS,Amazon,8644.89,0
TXN0002450,ACC000449,2025-09-04 18:04:37,ATM,Flipkart,4350.68,0
TXN0002451,ACC000567,2025-10-05 04:50:37,POS,ATM Withdrawal,10790.6,0
TXN0002452,ACC000423,2025-07-10 17:01:37,POS,ATM Withdrawal,11053.5,0
TXN0002453,ACC000002,2025-07-07 22:24:37,ATM,Amazon,1842.78,0
TXN0002454,ACC000468,2025-09-28 07:56:37,MOBILE_APP,Amazon,26876.9,0
TXN0002455,ACC000150,2025-11-04 00:09:37,ONLINE,Netflix,4437.01,0
TXN0002456,ACC000354,2025-09-17 02:49:37,MOBILE_APP,ATM Withdrawal,11806.77,0
TXN0002457,ACC000159,2025-07-04 07:03:37,MOBILE_APP,Flipkart,14198.04,0
TXN0002458,ACC000704,2025-10-19 15:34:37,POS,Netflix,19065.82,0
TXN0002459,ACC000003,2025-07-17 03:25:37,ONLINE,Flipkart,5716.5,0
TXN0002460,ACC000240,2025-10-26 19:59:37,MOBILE_APP,Netflix,39908.49,0
TXN0002461,ACC000599,2025-10-04 06:17:37,MOBILE_APP,ATM Withdrawal,49919.96,1
TXN0002462,ACC000744,2025-11-02 12:43:37,MOBILE_APP,Netflix,36180.73,1
TXN0002463,ACC000675,2025-08-03 03:16:37,ONLINE,Swiggy,9520.79,0
TXN0002464,ACC000388,2025-10-21 03:42:37,POS,Netflix,44291.59,0
TXN0002465,ACC000671,2025-08-31 12:21:37,ATM,ATM Withdrawal,5119.52,0
TXN0002466,ACC000621,2025-08-11 23:12:37,ONLINE,Flipkart,20143.32,0
TXN0002467,ACC000303,2025-08-18 14:16:37,ONLINE,Amazon,24466.42,0
TXN0002468,ACC000297,2025-11-14 02:41:37,ONLINE,Amazon,23853.29,0
TXN0002469,ACC000459,2025-10-18 07:51:37,ONLINE,Amazon,41050.98,0
TXN0002470,ACC000497,2025-07-04 17:23:37,ATM,Swiggy,11509.46,0
TXN0002471,ACC000258,2025-08-01 02:59:37,POS,Amazon,43679.63,1
TXN0002472,ACC000552,2025-08-04 07:39:37,MOBILE_APP,Swiggy,33793.86,0
TXN0002473,ACC000616,2025-07-03 15:05:37,ATM,ATM Withdrawal,452.52,0
TXN0002474,ACC000546,2025-07-22 16:49:37,ONLINE,ATM Withdrawal,38854.27,0
TXN0002475,ACC000133,2025-07-10 07:54:37,ATM,Swiggy,10887.89,0
TXN0002476,ACC000152,2025-09-02 05:47:37,ONLINE,ATM Withdrawal,2615.07,0
TXN0002477,ACC000510,2025-11-15 02:07:37,ONLINE,ATM Withdrawal,1526.93,0
TXN0002478,ACC000273,2025-11-05 08:22:37,MOBILE_APP,Netflix,15961.24,0
TXN0002479,ACC000505,2025-11-08 07:12:37,MOBILE_APP,Swiggy,6319.5,0
TXN0002480,ACC000713,2025-07-16 08:12:37,POS,Amazon,24879.55,0
TXN0002481,ACC000514,2025-09-11 22:36:37,ONLINE,Amazon,29708.63,0
TXN0002482,ACC000183,2025-10-24 11:43:37,POS,Amazon,24916.61,0
TXN0002483,ACC000307,2025-10-05 19:08:37,ONLINE,Amazon,48958.31,0
TXN0002484,ACC000353,2025-07-02 18:51:37,ONLINE,Flipkart,22907.47,0
TXN0002485,ACC000149,2025-08-30 05:23:37,ONLINE,Flipkart,16503.39,0
TXN0002486,ACC000047,2025-08-17 04:13:37,ATM,Netflix,33088.08,0
TXN0002487,ACC000272,2025-07-14 10:20:37,POS,Flipkart,26133.32,0
TXN0002488,ACC000795,2025-09-13 05:30:37,ONLINE,Swiggy,1870.94,0
TXN0002489,ACC000074,2025-10-07 19:54:37,POS,Flipkart,27285.63,0
TXN0002490,ACC000262,2025-07-25 05:50:37,ONLINE,Amazon,30725.25,0
TXN0002491,ACC000445,2025-09-14 06:37:37,MOBILE_APP,ATM Withdrawal,19024.32,0
TXN0002492,ACC000129,2025-10-22 15:26:37,ONLINE,ATM Withdrawal,42151.38,0
TXN0002493,ACC000480,2025-07-16 00:51:37,ONLINE,Netflix,38814.7,0
TXN0002494,ACC000394,2025-09-12 20:00:37,MOBILE_APP,Swiggy,1290.32,0
TXN0002495,ACC000751,2025-11-14 09:43:37,MOBILE_APP,ATM Withdrawal,32432.31,0
TXN0002496,ACC000760,2025-11-11 18:56:37,ATM,Amazon,36365.22,1
TXN0002497,ACC000335,2025-09-03 22:15:37,MOBILE_APP,Netflix,34527.74,1
TXN0002498,ACC000110,2025-09-12 05:44:37,POS,ATM Withdrawal,12751.37,0
TXN0002499,ACC000014,2025-09-18 16:55:37,MOBILE_APP,Swiggy,22920.56,0
TXN0002500,ACC000258,2025-08-26 01:34:37,ATM,Netflix,14006.82,0
TXN0002501,ACC000733,2025-09-09 13:05:37,MOBILE_APP,Swiggy,21563.04,0
TXN0002502,ACC000360,2025-07-20 12:58:37,ATM,Flipkart,38278.11,1
TXN0002503,ACC000020,2025-07-27 05:23:37,POS,Swiggy,30631.79,0
TXN0002504,ACC000450,2025-10-22 20:18:37,ATM,Netflix,18242.16,0
TXN0002505,ACC000126,2025-09-27 20:03:37,ONLINE,Amazon,21838.97,0
TXN0002506,ACC000714,2025-08-07 11:57:37,MOBILE_APP,Swiggy,27368.07,0
TXN0002507,ACC000481,2025-09-26 06:49:37,ONLINE,Netflix,39152.85,0
TXN0002508,ACC000164,2025-10-07 21:47:37,ONLINE,Swiggy,14034.56,0
TXN0002509,ACC000545,2025-08-14 12:28:37,POS,Netflix,6168.6,0
TXN0002510,ACC000523,2025-10-11 23:31:37,ATM,Flipkart,897.6,0
TXN0002511,ACC000333,2025-09-10 16:08:37,POS,Swiggy,39098.35,0
TXN0002512,ACC000358,2025-08-24 09:54:37,MOBILE_APP,Flipkart,34273.88,0
TXN0002513,ACC000710,2025-07-16 19:44:37,ATM,Netflix,34233.73,0
TXN0002514,ACC000249,2025-08-23 14:13:37,POS,Swiggy,42793.63,1
TXN0002515,ACC000560,2025-09-15 11:47:37,POS,ATM Withdrawal,5327.48,0
TXN0002516,ACC000023,2025-07-05 01:23:37,POS,Netflix,39542.46,0
TXN0002517,ACC000341,2025-08-24 11:12:37,ONLINE,Netflix,44656.16,0
TXN0002518,ACC000364,2025-09-10 16:26:37,MOBILE_APP,Netflix,48151.29,0
TXN0002519,ACC000566,2025-07-09 09:01:37,ATM,Flipkart,8719.29,0
TXN0002520,ACC000773,2025-09-10 05:01:37,MOBILE_APP,Amazon,29981.88,0
TXN0002521,ACC000487,2025-10-22 00:03:37,POS,Amazon,35986.33,1
TXN0002522,ACC000407,2025-09-14 14:52:37,POS,ATM Withdrawal,43230.3,0
TXN0002523,ACC000791,2025-07-23 21:38:37,ONLINE,Netflix,12033.42,0
TXN0002524,ACC000412,2025-08-12 06:09:37,ONLINE,Netflix,13188.88,0
TXN0002525,ACC000171,2025-08-17 03:13:37,ONLINE,ATM Withdrawal,38293.9,0
TXN0002526,ACC000447,2025-09-01 14:05:37,ATM,Flipkart,2537.2,0
TXN0002527,ACC000699,2025-10-11 09:27:37,MOBILE_APP,Flipkart,31942.87,0
TXN0002528,ACC000006,2025-10-02 08:04:37,ONLINE,Flipkart,17037.4,0
TXN0002529,ACC000480,2025-07-05 23:58:37,ATM,Flipkart,43036.42,1
TXN0002530,ACC000555,2025-10-06 00:04:37,MOBILE_APP,Amazon,19631.55,0
TXN0002531,ACC000670,2025-07-20 06:03:37,ONLINE,Netflix,25281.0,0
TXN0002532,ACC000474,2025-07-02 00:29:37,POS,ATM Withdrawal,4275.74,0
TXN0002533,ACC000173,2025-08-04 01:51:37,MOBILE_APP,Flipkart,22997.01,0
TXN0002534,ACC000105,2025-08-06 14:34:37,MOBILE_APP,Amazon,6926.25,0
TXN0002535,ACC000133,2025-09-05 19:46:37,ONLINE,Flipkart,30242.04,0
TXN0002536,ACC000441,2025-11-12 09:36:37,ATM,ATM Withdrawal,4230.63,0
TXN0002537,ACC000410,2025-07-10 20:37:37,MOBILE_APP,Swiggy,34797.27,0
TXN0002538,ACC000393,2025-08-02 07:12:37,ATM,Netflix,26659.94,0
TXN0002539,ACC000241,2025-07-29 23:10:37,POS,Swiggy,19420.94,0
TXN0002540,ACC000005,2025-09-07 07:18:37,ATM,Flipkart,14801.12,0
TXN0002541,ACC000757,2025-07-26 09:44:37,MOBILE_APP,Netflix,29184.69,0
TXN0002542,ACC000002,2025-07-06 08:58:37,ATM,Amazon,39803.99,0
TXN0002543,ACC000394,2025-07-12 17:46:37,ONLINE,ATM Withdrawal,12531.86,0
TXN0002544,ACC000140,2025-10-21 00:30:37,MOBILE_APP,Flipkart,21692.51,0
TXN0002545,ACC000394,2025-10-29 06:35:37,MOBILE_APP,Amazon,11210.76,0
TXN0002546,ACC000526,2025-08-10 08:59:37,ONLINE,ATM Withdrawal,17788.24,0
TXN0002547,ACC000268,2025-08-19 02:36:37,POS,Flipkart,17776.54,0
TXN0002548,ACC000241,2025-10-24 07:57:37,ONLINE,Amazon,8212.5,0
TXN0002549,ACC000151,2025-10-18 10:56:37,POS,ATM Withdrawal,30691.84,0
TXN0002550,ACC000143,2025-07-01 14:32:37,ATM,Swiggy,26740.24,0
TXN0002551,ACC000229,2025-08-07 07:53:37,ATM,Flipkart,11842.05,0
TXN0002552,ACC000098,2025-07-26 07:54:37,ONLINE,Netflix,3644.23,0
TXN0002553,ACC000606,2025-08-19 09:27:37,POS,Flipkart,39052.77,1
TXN0002554,ACC000795,2025-08-13 09:16:37,ONLINE,ATM Withdrawal,8114.77,0
TXN0002555,ACC000353,2025-09-18 02:53:37,ONLINE,ATM Withdrawal,11280.92,0
TXN0002556,ACC000586,2025-10-25 05:43:37,ONLINE,Netflix,17903.29,0
TXN0002557,ACC000419,2025-11-08 13:50:37,ATM,Netflix,10578.95,0
TXN0002558,ACC000717,2025-08-24 15:43:37,MOBILE_APP,Amazon,27230.45,0
TXN0002559,ACC000087,2025-07-20 03:16:37,MOBILE_APP,Swiggy,35999.02,0
TXN0002560,ACC000766,2025-07-14 14:30:37,ATM,Amazon,46431.65,0
TXN0002561,ACC000161,2025-07-23 02:53:37,MOBILE_APP,ATM Withdrawal,392.29,0
TXN0002562,ACC000417,2025-07-16 05:28:37,ONLINE,Flipkart,33565.62,0
TXN0002563,ACC000061,2025-08-21 20:32:37,ATM,Netflix,29778.01,0
TXN0002564,ACC000357,2025-11-12 00:56:37,POS,Flipkart,49814.14,0
TXN0002565,ACC000268,2025-08-27 02:25:37,POS,ATM Withdrawal,24045.93,0
TXN0002566,ACC000233,2025-10-23 16:45:37,MOBILE_APP,Amazon,4408.14,0
TXN0002567,ACC000229,2025-09-07 11:19:37,ONLINE,Flipkart,589.55,0
TXN0002568,ACC000169,2025-10-09 03:48:37,ATM,Flipkart,36697.68,0
TXN0002569,ACC000535,2025-10-29 07:24:37,POS,Netflix,35453.27,0
TXN0002570,ACC000268,2025-08-02 22:55:37,POS,Flipkart,39886.59,0
TXN0002571,ACC000016,2025-08-14 04:34:37,ATM,Netflix,24743.85,0
TXN0002572,ACC000637,2025-07-23 17:50:37,MOBILE_APP,Amazon,25031.32,0
TXN0002573,ACC000465,2025-08-09 01:36:37,POS,Flipkart,11329.92,0
TXN0002574,ACC000530,2025-08-30 16:54:37,ATM,ATM Withdrawal,23777.71,0
TXN0002575,ACC000627,2025-07-06 05:06:37,ONLINE,Swiggy,48238.47,0
TXN0002576,ACC000612,2025-08-05 20:01:37,ATM,Flipkart,18427.37,0
TXN0002577,ACC000764,2025-08-05 13:35:37,POS,Amazon,45246.08,0
TXN0002578,ACC000325,2025-08-18 11:56:37,POS,ATM Withdrawal,22496.3,0
TXN0002579,ACC000205,2025-07-28 11:51:37,MOBILE_APP,Swiggy,20653.45,0
TXN0002580,ACC000126,2025-10-17 00:50:37,MOBILE_APP,Flipkart,45839.79,0
TXN0002581,ACC000275,2025-10-17 08:24:37,ATM,Netflix,17161.47,0
TXN0002582,ACC000205,2025-08-26 19:32:37,ONLINE,Amazon,31453.77,0
TXN0002583,ACC000159,2025-09-25 12:00:37,POS,ATM Withdrawal,6161.43,0
TXN0002584,ACC000727,2025-10-27 14:14:37,POS,Swiggy,11936.04,0
TXN0002585,ACC000339,2025-08-04 16:25:37,ONLINE,Swiggy,42238.74,0
TXN0002586,ACC000467,2025-09-22 19:43:37,ATM,Amazon,32434.09,0
TXN0002587,ACC000741,2025-09-23 00:24:37,ATM,ATM Withdrawal,473.8,0
TXN0002588,ACC000022,2025-07-17 20:13:37,POS,Amazon,30522.86,1
TXN0002589,ACC000201,2025-08-26 19:03:37,ONLINE,Netflix,34024.24,0
TXN0002590,ACC000550,2025-11-09 01:37:37,ONLINE,Flipkart,36418.56,0
TXN0002591,ACC000141,2025-08-13 09:04:37,ATM,ATM Withdrawal,28803.02,0
TXN0002592,ACC000118,2025-09-18 13:19:37,POS,Flipkart,30732.28,1
TXN0002593,ACC000398,2025-08-28 09:56:37,MOBILE_APP,Netflix,5877.28,0
TXN0002594,ACC000472,2025-10-25 16:18:37,POS,Amazon,24083.37,0
TXN0002595,ACC000554,2025-08-25 12:46:37,ONLINE,ATM Withdrawal,9589.54,0
TXN0002596,ACC000224,2025-07-04 17:42:37,ATM,Swiggy,9438.93,0
TXN0002597,ACC000268,2025-07-31 16:27:37,MOBILE_APP,ATM Withdrawal,20718.85,0
TXN0002598,ACC000733,2025-10-03 04:11:37,ONLINE,Swiggy,30394.89,0
TXN0002599,ACC000716,2025-07-31 17:35:37,ONLINE,Flipkart,20276.35,0
TXN0002600,ACC000068,2025-07-08 11:22:37,ONLINE,Netflix,22066.62,0
TXN0002601,ACC000643,2025-07-12 16:18:37,ONLINE,Netflix,39982.8,0
TXN0002602,ACC000441,2025-06-30 05:20:37,ONLINE,ATM Withdrawal,6772.99,0
TXN0002603,ACC000327,2025-07-20 08:03:37,ATM,Flipkart,36597.8,0
TXN0002604,ACC000281,2025-10-30 17:25:37,ONLINE,Amazon,1786.06,0
TXN0002605,ACC000587,2025-10-06 09:38:37,POS,Flipkart,21968.18,0
TXN0002606,ACC000689,2025-09-10 16:03:37,ATM,Swiggy,25367.85,0
TXN0002607,ACC000020,2025-11-07 22:16:37,POS,Swiggy,11751.78,0
TXN0002608,ACC000593,2025-07-10 11:43:37,ATM,Flipkart,25432.47,0
TXN0002609,ACC000747,2025-08-11 22:16:37,POS,Flipkart,27349.38,0
TXN0002610,ACC000367,2025-09-28 07:18:37,ATM,Swiggy,36254.29,0
TXN0002611,ACC000504,2025-11-12 21:30:37,MOBILE_APP,Swiggy,16593.6,0
TXN0002612,ACC000501,2025-07-31 03:00:37,ONLINE,Swiggy,11648.91,0
TXN0002613,ACC000061,2025-11-13 00:46:37,ONLINE,Flipkart,28148.64,0
TXN0002614,ACC000549,2025-08-05 01:52:37,MOBILE_APP,Amazon,7458.05,0
TXN0002615,ACC000573,2025-11-12 11:37:37,POS,Amazon,25609.94,0
TXN0002616,ACC000655,2025-10-14 15:12:37,ONLINE,ATM Withdrawal,19641.37,0
TXN0002617,ACC000706,2025-07-10 09:38:37,ATM,Flipkart,9723.03,0
TXN0002618,ACC000041,2025-10-19 14:27:37,POS,Swiggy,21171.57,0
TXN0002619,ACC000097,2025-09-08 05:55:37,ATM,ATM Withdrawal,35467.6,0
TXN0002620,ACC000615,2025-10-24 23:06:37,POS,Flipkart,17178.98,0
TXN0002621,ACC000117,2025-10-27 09:54:37,POS,Swiggy,36809.41,0
TXN0002622,ACC000395,2025-08-09 19:53:37,ONLINE,Amazon,11179.69,0
TXN0002623,ACC000625,2025-08-01 03:59:37,ATM,Netflix,49586.9,0
TXN0002624,ACC000486,2025-09-27 22:49:37,ONLINE,Flipkart,8899.66,0
TXN0002625,ACC000145,2025-07-07 09:24:37,ATM,Swiggy,6551.31,0
TXN0002626,ACC000133,2025-07-16 19:12:37,POS,ATM Withdrawal,44655.78,0
TXN0002627,ACC000046,2025-09-03 19:44:37,MOBILE_APP,Amazon,25666.75,0
TXN0002628,ACC000153,2025-11-06 00:03:37,MOBILE_APP,Swiggy,46650.37,1
TXN0002629,ACC000070,2025-09-02 00:07:37,MOBILE_APP,Netflix,17605.14,0
TXN0002630,ACC000278,2025-10-11 01:57:37,ONLINE,ATM Withdrawal,3872.81,0
TXN0002631,ACC000096,2025-08-11 11:47:37,ONLINE,Netflix,48130.55,0
TXN0002632,ACC000254,2025-08-27 13:11:37,POS,Flipkart,42481.07,0
TXN0002633,ACC000516,2025-09-12 00:39:37,MOBILE_APP,Swiggy,25064.65,0
TXN0002634,ACC000481,2025-11-14 18:55:37,POS,Flipkart,17110.55,0
TXN0002635,ACC000500,2025-07-28 22:30:37,ATM,Flipkart,6039.6,0
TXN0002636,ACC000132,2025-09-28 17:25:37,POS,Swiggy,21790.09,0
TXN0002637,ACC000268,2025-10-18 21:03:37,ONLINE,Netflix,18336.87,0
TXN0002638,ACC000367,2025-09-17 12:47:37,ONLINE,ATM Withdrawal,13172.76,0
TXN0002639,ACC000018,2025-10-16 23:23:37,MOBILE_APP,Amazon,40376.35,0
TXN0002640,ACC000448,2025-11-06 20:32:37,POS,Netflix,22311.94,0
TXN0002641,ACC000144,2025-07-17 21:52:37,MOBILE_APP,Swiggy,27364.89,0
TXN0002642,ACC000027,2025-07-03 16:18:37,POS,Netflix,22293.6,0
TXN0002643,ACC000392,2025-09-06 00:13:37,ONLINE,Netflix,30196.59,0
TXN0002644,ACC000742,2025-06-30 18:14:37,POS,Amazon,1140.03,0
